latitude,longitude,elevation,slope,rainfall_24h,rainfall_72h,rainfall_intensity,soil_moisture,satellite_indicator,historical_landslide_occurrence,latent_risk_score,risk_level,risk_category,region_state
23.35494,93.26716,1928.6,46.78,160.41,319.61,29.31,83.46,61.89,72.52,91.23,3,critical,Mizoram
31.09905,77.10998,2257.3,46.34,162.85,353.63,18.63,91.37,79.34,90.03,97.56,3,critical,Himachal Pradesh
23.63045,93.25305,1592.0,46.89,101.46,260.51,11.33,95.0,79.63,65.77,81.95,3,critical,Mizoram
27.15604,93.50838,571.8,24.52,93.2,287.05,10.84,81.77,67.37,59.67,63.22,2,high,Arunachal Pradesh
27.47251,88.65533,1745.7,58.96,156.3,384.26,28.92,87.0,64.94,100.0,100.0,3,critical,Sikkim
25.48953,91.84617,2076.4,37.78,1.51,7.34,0.08,33.99,30.72,84.96,26.51,0,low,Meghalaya
31.07843,77.29305,2200.1,47.23,118.12,240.14,21.73,79.75,76.79,100.0,84.45,3,critical,Himachal Pradesh
27.31026,88.57713,1638.0,53.54,103.05,246.45,15.89,70.32,55.33,80.75,73.11,2,high,Sikkim
27.05921,88.35726,1872.9,49.58,82.81,151.72,7.22,62.03,47.14,90.63,64.69,2,high,West Bengal
27.0995,93.64459,769.5,35.9,61.6,112.1,4.55,65.32,42.4,56.94,48.79,1,moderate,Arunachal Pradesh
25.42183,91.82918,2126.4,43.42,57.07,83.82,6.32,37.04,33.62,80.76,42.46,1,moderate,Meghalaya
25.7395,94.04894,1533.9,59.15,127.24,326.33,13.38,91.39,80.13,71.88,92.64,3,critical,Nagaland
30.75581,78.94413,3575.8,60.94,0.46,2.52,0.03,36.28,25.94,100.0,44.14,1,moderate,Uttarakhand
11.57051,76.15243,680.9,48.47,6.84,21.97,0.44,21.1,12.24,75.96,28.81,0,low,Kerala
25.60902,91.80359,1918.7,36.9,19.7,28.61,0.86,15.8,10.93,97.34,25.98,0,low,Meghalaya
26.1713,91.67763,88.2,29.32,98.11,260.92,10.24,71.2,88.68,70.3,64.84,2,high,Assam
23.56861,93.31999,1688.0,38.46,172.15,408.32,17.72,70.85,70.0,80.54,89.69,3,critical,Mizoram
26.97993,88.14255,2138.2,38.94,201.6,508.07,50.79,88.45,79.87,94.62,100.0,3,critical,West Bengal
25.47164,91.83775,2001.8,41.54,24.91,84.47,1.91,45.62,60.85,89.38,42.48,1,moderate,Meghalaya
27.00683,88.34413,2127.2,40.49,122.56,336.6,16.32,75.44,80.32,76.7,78.08,2,high,West Bengal
24.86099,93.95611,725.4,30.05,18.86,65.45,1.43,64.38,53.56,83.3,37.22,0,low,Manipur
25.37958,91.64312,1618.3,55.57,10.66,11.27,0.56,18.67,10.75,84.8,27.02,0,low,Meghalaya
27.03813,88.2412,2156.4,48.75,150.29,228.79,31.73,85.44,86.39,79.28,95.57,3,critical,West Bengal
31.05769,77.12344,2104.3,40.64,8.77,11.87,0.42,26.44,14.29,95.24,32.7,0,low,Himachal Pradesh
24.86885,93.90657,692.8,56.7,41.14,79.49,6.77,42.9,43.58,83.1,52.79,1,moderate,Manipur
25.28344,91.80562,1505.1,40.97,15.17,51.33,0.91,23.62,16.68,97.94,37.09,0,low,Meghalaya
27.0935,93.62638,585.3,39.53,115.68,348.41,23.53,82.4,69.3,66.18,81.54,3,critical,Arunachal Pradesh
25.25088,91.65739,1343.5,54.04,176.01,618.61,56.41,99.0,83.36,96.01,100.0,3,critical,Meghalaya
31.13842,77.04046,2423.5,60.82,25.71,37.94,1.54,16.55,40.87,88.85,43.45,1,moderate,Himachal Pradesh
31.12079,77.16838,2354.7,44.96,63.1,135.6,4.17,40.9,49.82,100.0,52.53,1,moderate,Himachal Pradesh
24.87831,93.93273,578.2,37.24,204.61,504.18,57.62,95.1,85.04,88.73,100.0,3,critical,Manipur
24.83847,93.9058,823.8,50.57,159.54,356.17,39.78,66.85,68.86,70.44,100.0,3,critical,Manipur
31.15711,77.10124,2065.1,45.19,5.96,28.1,0.26,34.96,28.65,100.0,41.84,1,moderate,Himachal Pradesh
25.71303,94.06682,1461.2,59.28,133.89,339.42,19.01,83.47,85.08,100.0,100.0,3,critical,Nagaland
26.31706,91.7464,142.3,32.31,24.66,33.01,1.24,43.75,24.34,62.52,27.16,0,low,Assam
31.12725,77.2517,2013.5,39.25,69.45,199.4,8.43,85.72,66.08,100.0,68.5,2,high,Himachal Pradesh
11.72141,76.04769,1087.1,42.98,75.41,322.59,8.26,75.31,74.35,79.95,69.63,2,high,Kerala
27.08103,88.20791,2255.1,36.7,96.65,225.5,20.72,85.3,74.69,53.69,77.22,2,high,West Bengal
25.21639,91.82374,1253.6,51.9,4.08,9.72,0.21,34.81,17.24,100.0,34.65,0,low,Meghalaya
25.25165,91.72652,1200.3,52.11,44.07,96.36,3.46,60.05,49.76,96.58,54.73,1,moderate,Meghalaya
24.95742,94.06333,886.4,38.26,139.66,366.47,23.7,81.6,72.53,83.81,88.54,3,critical,Manipur
27.28866,88.59244,1758.0,48.74,39.73,100.65,4.73,39.06,44.31,82.41,48.94,1,moderate,Sikkim
30.81528,78.96032,3453.4,64.0,15.33,70.97,0.97,69.19,61.21,91.37,57.17,1,moderate,Uttarakhand
24.72796,94.0934,922.0,44.2,6.5,50.27,0.3,46.12,27.12,80.67,31.76,0,low,Manipur
24.70658,93.93912,595.2,39.1,35.01,35.6,1.95,20.83,36.73,73.24,34.06,0,low,Manipur
25.17402,91.54471,1558.7,41.37,47.18,107.12,3.1,55.25,45.42,75.85,45.72,1,moderate,Meghalaya
27.07227,93.59887,612.7,36.37,5.91,12.21,0.26,13.59,45.0,55.4,24.56,0,low,Arunachal Pradesh
31.08924,77.06109,2206.6,48.36,144.31,355.03,23.7,65.0,83.17,87.81,91.7,3,critical,Himachal Pradesh
27.01047,93.41129,548.6,40.63,227.65,497.58,38.74,94.31,95.16,53.54,100.0,3,critical,Arunachal Pradesh
31.14706,77.04451,2334.3,60.11,14.11,43.28,0.92,26.1,20.06,100.0,41.81,1,moderate,Himachal Pradesh
25.67807,94.29861,1337.7,39.13,9.56,69.89,0.74,40.58,38.96,90.27,35.05,0,low,Nagaland
27.17352,88.29716,2081.1,42.9,57.64,124.42,3.98,65.97,46.29,93.83,55.7,1,moderate,West Bengal
24.73471,94.04789,663.7,54.39,158.14,376.54,19.76,86.07,74.67,85.75,97.55,3,critical,Manipur
27.19507,88.54853,1686.7,50.01,40.15,100.75,6.56,40.05,53.93,87.75,48.6,1,moderate,Sikkim
25.18418,91.74914,1741.1,40.64,207.13,544.64,48.42,96.5,79.39,71.76,100.0,3,critical,Meghalaya
27.01257,88.19319,2163.0,53.86,125.33,506.56,47.85,98.71,83.38,81.57,100.0,3,critical,West Bengal
30.77653,79.108,3794.4,42.13,136.84,343.02,13.72,87.29,90.0,84.96,85.76,3,critical,Uttarakhand
24.92419,93.80006,841.6,36.45,172.54,515.81,62.21,95.02,93.57,92.51,100.0,3,critical,Manipur
26.96278,88.15921,2219.3,35.51,1.03,10.24,0.05,31.05,28.96,69.65,24.07,0,low,West Bengal
11.60716,76.20978,1070.5,50.72,143.99,535.97,28.68,88.32,93.07,100.0,100.0,3,critical,Kerala
11.55091,76.20021,1109.2,44.48,157.26,409.29,21.7,84.33,69.8,94.97,99.7,3,critical,Kerala
25.65953,91.88611,1932.0,26.17,1.43,4.86,0.07,30.71,21.52,85.21,16.54,0,low,Meghalaya
25.18115,91.87018,1570.4,58.17,1.1,25.23,0.08,18.71,15.22,97.77,38.88,0,low,Meghalaya
27.34102,88.57469,1665.1,50.5,47.72,102.7,3.41,39.42,38.29,77.81,46.25,1,moderate,Sikkim
30.75206,79.10399,3471.3,48.61,136.58,272.44,15.33,82.59,80.18,100.0,89.18,3,critical,Uttarakhand
25.68177,94.13437,1377.8,53.44,5.26,24.68,0.4,33.15,21.44,80.89,36.53,0,low,Nagaland
26.12045,91.85067,332.5,41.81,69.82,113.12,9.62,74.04,70.0,74.29,54.46,1,moderate,Assam
25.29656,91.74524,1536.4,44.52,112.21,327.76,19.72,75.79,78.67,96.1,90.34,3,critical,Meghalaya
25.39124,91.76054,1374.0,44.0,69.55,141.94,5.45,35.0,50.83,90.64,50.07,1,moderate,Meghalaya
27.07258,88.15586,1766.2,56.84,149.56,291.99,23.6,75.31,81.46,76.49,96.32,3,critical,West Bengal
24.85439,94.01373,729.1,41.04,14.96,17.08,0.92,25.07,24.5,75.86,28.79,0,low,Manipur
26.12452,91.72163,171.9,28.79,3.79,5.22,0.22,32.65,25.47,75.97,22.2,0,low,Assam
25.61424,91.88668,1607.8,42.15,8.14,26.64,0.6,35.27,28.28,94.84,36.15,0,low,Meghalaya
26.20679,91.71697,72.5,33.33,48.79,136.45,3.07,35.0,44.29,63.91,34.06,0,low,Assam
11.68539,76.12018,1341.5,57.05,33.14,246.53,4.57,79.74,78.92,95.04,72.78,2,high,Kerala
23.57201,93.19127,1446.9,50.64,0.04,0.45,0.0,10.74,21.55,69.2,28.84,0,low,Mizoram
11.49509,76.11142,966.0,45.41,123.11,269.07,16.87,87.77,88.38,100.0,87.72,3,critical,Kerala
27.00447,88.30172,2023.8,52.8,120.19,307.44,12.34,86.84,84.44,80.99,90.61,3,critical,West Bengal
27.27185,88.69362,1832.2,44.6,175.03,288.8,20.83,85.03,73.1,91.46,92.31,3,critical,Sikkim
30.79197,79.20701,3906.4,54.68,239.76,485.3,116.38,83.13,80.32,100.0,100.0,3,critical,Uttarakhand
23.46208,93.22631,1587.7,29.91,5.06,10.89,0.3,34.26,26.46,64.63,23.14,0,low,Mizoram
25.1457,91.79543,1486.5,40.78,61.88,152.84,7.74,45.86,46.71,85.04,52.33,1,moderate,Meghalaya
27.31815,88.53907,1527.7,49.2,39.86,115.69,3.88,73.14,43.42,94.2,53.54,1,moderate,Sikkim
25.60634,94.04043,1318.0,41.42,71.94,155.73,9.86,46.73,33.46,84.85,53.57,1,moderate,Nagaland
30.7814,79.00067,3528.6,63.06,2.77,4.23,0.12,29.51,17.27,95.4,39.37,0,low,Uttarakhand
25.18948,91.82119,1627.6,47.06,35.88,85.92,4.64,66.91,58.41,75.03,53.27,1,moderate,Meghalaya
27.04267,88.02272,2118.4,50.42,49.45,100.11,3.26,54.34,30.01,82.94,51.34,1,moderate,West Bengal
26.91173,93.51936,822.1,50.28,61.37,154.37,5.96,47.98,46.92,57.56,49.21,1,moderate,Arunachal Pradesh
23.48201,93.36497,1640.7,45.61,166.98,472.47,47.43,92.03,75.0,64.87,100.0,3,critical,Mizoram
24.67984,93.8263,900.4,39.62,14.36,41.39,0.65,32.42,19.49,90.23,33.95,0,low,Manipur
27.48643,88.72905,1582.4,35.93,100.66,365.29,19.68,88.85,70.6,87.26,84.77,3,critical,Sikkim
31.17288,77.04967,2276.5,61.23,65.34,158.66,8.82,66.19,54.94,92.1,70.42,2,high,Himachal Pradesh
11.65764,75.97155,823.8,37.62,34.04,130.14,5.36,65.86,54.9,98.23,57.88,1,moderate,Kerala
24.73136,93.96304,790.8,41.38,19.92,101.37,2.49,57.94,43.17,95.93,46.36,1,moderate,Manipur
30.72635,79.14701,3651.7,47.65,4.5,7.22,0.36,29.56,31.46,98.98,31.64,0,low,Uttarakhand
27.18279,93.65433,522.4,43.97,56.4,94.64,5.57,51.36,43.11,51.07,43.73,1,moderate,Arunachal Pradesh
23.43979,93.12396,1893.2,54.69,49.79,104.3,5.79,35.0,60.61,72.86,49.53,1,moderate,Mizoram
30.73761,78.99693,3300.5,49.45,6.06,16.25,0.29,27.99,43.74,99.56,36.91,0,low,Uttarakhand
26.19985,91.73109,312.9,39.54,49.44,74.46,5.01,70.06,34.63,56.68,47.72,1,moderate,Assam
23.53172,93.30294,1750.9,40.11,1.88,31.68,0.1,35.3,24.8,56.23,21.48,0,low,Mizoram
25.26006,91.71309,1542.0,50.6,16.35,67.66,1.07,21.48,18.05,100.0,37.46,0,low,Meghalaya
25.65573,91.83321,1896.6,31.59,148.94,356.06,24.24,93.17,56.61,81.57,91.35,3,critical,Meghalaya
27.05661,88.34792,2079.7,30.14,58.56,138.48,4.95,56.23,55.39,76.04,48.08,1,moderate,West Bengal
30.81566,79.13554,3719.4,51.08,135.56,334.24,21.84,91.34,57.97,93.79,93.22,3,critical,Uttarakhand
25.65426,93.97743,1446.4,44.0,122.44,314.5,20.91,82.63,55.0,82.09,83.9,3,critical,Nagaland
26.99571,88.41124,2076.0,38.62,3.01,7.93,0.13,34.25,20.57,76.49,27.51,0,low,West Bengal
11.78564,76.03924,872.6,57.09,244.6,523.72,99.1,96.49,96.56,92.36,100.0,3,critical,Kerala
26.16228,91.9069,62.0,47.55,48.23,116.2,3.72,35.0,44.84,63.98,43.33,1,moderate,Assam
11.62012,76.04836,1135.2,54.28,26.0,74.72,3.6,75.0,49.44,84.32,60.1,2,high,Kerala
30.67741,78.90981,3675.9,51.48,225.4,601.98,56.26,92.91,79.26,89.95,100.0,3,critical,Uttarakhand
25.22889,91.64526,1420.6,55.64,0.42,3.19,0.03,35.04,24.14,84.11,33.02,0,low,Meghalaya
25.71928,94.0437,1541.6,50.42,154.85,239.13,18.63,95.0,81.45,75.83,90.08,3,critical,Nagaland
24.78395,93.93111,764.1,41.06,4.17,4.88,0.23,38.05,24.4,82.02,25.87,0,low,Manipur
25.71688,94.08056,1700.6,40.68,155.25,337.7,18.59,71.62,67.11,88.79,90.96,3,critical,Nagaland
25.18967,91.66858,1424.8,49.87,29.95,53.1,2.29,20.02,32.87,100.0,38.59,0,low,Meghalaya
31.04097,77.20045,2433.1,48.31,59.29,154.39,7.89,55.46,42.1,83.66,56.44,1,moderate,Himachal Pradesh
31.16541,77.16807,2266.9,55.72,1.92,16.21,0.14,23.01,20.69,97.97,35.98,0,low,Himachal Pradesh
23.52695,93.27791,1617.1,47.05,44.51,86.57,6.21,64.46,70.0,67.42,54.43,1,moderate,Mizoram
27.10641,93.69736,658.3,20.0,15.39,56.45,1.17,33.97,29.34,55.51,25.35,0,low,Arunachal Pradesh
25.65622,94.05801,1529.0,56.69,37.35,103.47,2.64,64.74,68.08,68.83,57.74,1,moderate,Nagaland
25.2361,91.69373,1160.7,45.36,81.77,249.32,18.42,89.82,90.0,97.86,85.04,3,critical,Meghalaya
25.5629,94.04977,1499.0,52.17,4.26,15.48,0.28,21.91,19.14,70.41,35.68,0,low,Nagaland
23.52253,93.29317,1711.9,56.75,59.13,148.92,6.43,37.45,53.91,71.74,55.32,1,moderate,Mizoram
27.31927,88.54019,1567.7,54.13,5.25,20.16,0.33,27.56,29.08,84.99,38.14,0,low,Sikkim
26.98102,93.52927,742.6,38.8,13.78,19.64,0.64,44.76,12.24,66.47,31.64,0,low,Arunachal Pradesh
27.32317,88.76534,1815.6,47.89,44.97,108.91,6.95,49.41,42.52,90.65,46.93,1,moderate,Sikkim
25.29084,91.68689,1278.7,32.3,10.99,16.84,0.48,14.35,22.36,94.8,25.65,0,low,Meghalaya
11.66463,76.08714,926.4,32.97,40.43,61.01,5.67,38.92,45.25,100.0,35.65,0,low,Kerala
23.46734,93.42291,1426.0,37.32,41.6,131.27,2.98,49.47,52.43,77.49,42.7,1,moderate,Mizoram
11.68064,76.21467,849.6,45.6,10.99,15.1,0.47,32.5,28.26,91.11,34.72,0,low,Kerala
23.4761,93.28881,1542.9,40.92,185.91,504.53,71.64,92.63,75.0,53.43,100.0,3,critical,Mizoram
27.13489,93.62562,883.7,40.1,56.95,207.14,9.58,89.36,80.18,58.85,66.96,2,high,Arunachal Pradesh
27.13048,93.60044,725.2,57.55,53.96,87.19,4.59,45.28,55.49,58.66,49.74,1,moderate,Arunachal Pradesh
24.81254,93.89976,889.8,54.5,0.98,8.15,0.06,34.21,29.5,76.2,34.94,0,low,Manipur
23.45109,93.33491,1763.6,36.09,14.56,87.62,1.65,62.08,39.52,81.26,40.82,1,moderate,Mizoram
27.06628,88.44458,1935.8,34.12,30.64,51.76,1.85,48.67,20.73,89.39,36.9,0,low,West Bengal
25.5804,94.12169,1424.2,47.3,90.57,166.6,8.67,50.56,59.57,91.21,65.44,2,high,Nagaland
23.54711,93.24787,1701.1,56.04,7.68,12.69,0.5,30.86,27.95,71.28,38.17,0,low,Mizoram
23.44853,93.39675,1691.5,28.36,43.24,118.31,2.7,49.12,37.32,78.72,40.9,1,moderate,Mizoram
11.69073,76.21218,886.3,44.76,35.16,105.77,2.4,37.8,41.26,89.09,38.47,0,low,Kerala
27.40659,88.51205,1607.8,51.05,0.78,5.13,0.05,39.0,19.32,84.89,37.35,0,low,Sikkim
31.02964,77.05957,2597.8,59.64,20.67,36.01,1.16,15.33,40.18,90.21,34.54,0,low,Himachal Pradesh
30.84277,79.21662,3448.4,62.77,39.65,140.14,2.49,64.24,60.91,88.24,65.06,2,high,Uttarakhand
27.33775,88.75763,1804.3,44.63,44.53,96.44,4.29,75.0,30.0,100.0,61.02,2,high,Sikkim
31.13077,77.17761,2305.9,49.15,40.4,95.02,3.76,54.93,62.37,83.28,53.36,1,moderate,Himachal Pradesh
26.18199,91.71633,70.3,33.3,33.42,117.58,5.06,41.84,52.85,70.07,39.8,0,low,Assam
30.57538,78.86242,3515.0,65.84,17.69,104.45,1.69,68.32,54.67,100.0,63.65,2,high,Uttarakhand
27.11143,93.58954,684.8,43.88,0.32,9.35,0.01,19.38,32.93,45.77,24.24,0,low,Arunachal Pradesh
11.6603,76.13695,722.8,51.55,104.88,249.36,12.88,69.01,81.69,97.06,83.22,3,critical,Kerala
11.7259,76.09305,1013.7,58.12,0.63,18.07,0.04,32.31,37.09,100.0,40.67,1,moderate,Kerala
31.13039,77.2419,2136.8,55.23,6.73,16.83,0.45,19.11,39.4,96.41,42.74,1,moderate,Himachal Pradesh
24.91022,93.96015,828.5,36.45,108.71,337.1,21.85,72.92,85.05,75.4,76.5,2,high,Manipur
26.16954,91.63515,50.0,47.52,59.01,118.39,5.26,53.89,35.37,62.6,49.73,1,moderate,Assam
25.77418,91.79045,1822.8,37.48,11.71,19.14,0.69,25.3,7.21,86.95,24.06,0,low,Meghalaya
26.93168,88.27851,2317.2,23.16,254.53,494.96,65.97,98.72,82.18,58.48,100.0,3,critical,West Bengal
27.21546,88.83593,1401.9,52.08,60.55,126.94,4.61,65.16,52.12,98.15,61.81,2,high,Sikkim
25.51454,91.82667,1947.9,37.34,11.83,67.22,0.5,31.97,22.28,88.89,30.3,0,low,Meghalaya
27.19042,93.5608,721.1,27.49,21.95,57.31,1.9,58.76,44.44,57.67,32.84,0,low,Arunachal Pradesh
24.8533,93.9763,758.3,42.55,15.82,20.06,0.79,31.67,28.03,88.37,32.34,0,low,Manipur
26.97433,88.24667,2118.4,62.33,57.59,141.05,3.77,50.8,41.92,79.4,60.41,2,high,West Bengal
27.08991,93.593,583.4,37.58,10.94,25.34,0.47,34.14,24.5,76.04,29.32,0,low,Arunachal Pradesh
25.59276,94.1338,1307.9,45.5,129.12,350.73,16.1,84.3,55.0,86.46,87.91,3,critical,Nagaland
25.49632,91.76203,2174.0,46.74,4.84,7.13,0.24,37.2,22.25,79.35,31.86,0,low,Meghalaya
27.14261,88.28054,1683.2,50.37,146.44,363.18,20.51,92.57,80.21,73.83,93.63,3,critical,West Bengal
25.41422,91.8454,2019.5,42.6,0.73,22.96,0.05,13.69,37.64,75.03,28.91,0,low,Meghalaya
25.53043,91.99114,1928.3,41.75,25.21,62.17,1.06,37.02,30.1,86.36,34.55,0,low,Meghalaya
26.98618,88.3276,1941.9,50.45,120.45,266.1,27.18,85.29,90.0,80.33,91.68,3,critical,West Bengal
25.25972,91.57945,1347.7,48.74,29.58,106.69,2.05,70.45,43.54,93.28,59.26,1,moderate,Meghalaya
11.50788,76.20468,1032.2,60.98,53.57,120.31,8.65,54.43,47.63,87.51,60.72,2,high,Kerala
24.83084,93.82905,985.0,34.39,2.68,15.23,0.12,33.29,29.53,91.51,29.75,0,low,Manipur
23.41861,93.36896,1552.4,45.14,84.16,281.9,15.28,90.85,75.73,85.96,81.74,3,critical,Mizoram
31.19724,77.23439,2115.6,42.55,37.17,81.65,4.93,41.73,70.0,84.11,46.54,1,moderate,Himachal Pradesh
27.27495,88.59411,1501.5,50.32,47.02,86.07,3.86,62.54,50.94,94.47,56.91,1,moderate,Sikkim
31.11883,77.21088,2251.8,49.3,56.92,137.59,3.88,63.59,30.0,90.11,56.27,1,moderate,Himachal Pradesh
11.54711,76.11567,750.8,34.91,309.3,623.66,110.17,88.94,88.42,77.56,100.0,3,critical,Kerala
31.12425,77.1493,2479.8,49.18,10.37,25.87,0.49,16.57,24.19,83.44,33.2,0,low,Himachal Pradesh
27.0227,93.62361,792.7,34.69,0.67,12.79,0.03,24.25,25.87,69.03,24.7,0,low,Arunachal Pradesh
27.0897,93.60114,496.9,29.93,30.0,32.0,2.23,42.66,23.49,57.79,27.28,0,low,Arunachal Pradesh
25.25877,91.75461,1351.3,58.82,45.59,78.23,4.07,39.96,60.13,95.39,53.85,1,moderate,Meghalaya
25.71331,94.18486,1525.7,49.5,19.69,103.49,3.14,53.45,53.22,73.81,46.45,1,moderate,Nagaland
31.14802,77.17945,2223.2,46.8,104.65,289.09,22.48,70.72,69.71,96.97,79.8,2,high,Himachal Pradesh
26.95386,88.34102,2034.4,53.8,33.63,111.55,2.54,66.92,50.65,89.26,57.08,1,moderate,West Bengal
25.55405,91.78802,2238.2,49.93,55.91,107.81,5.51,35.0,59.79,84.03,49.05,1,moderate,Meghalaya
27.23528,93.7268,449.9,29.84,219.02,436.38,63.08,91.89,76.43,65.54,100.0,3,critical,Arunachal Pradesh
27.12742,93.69114,607.7,45.07,36.98,107.79,4.28,70.02,48.68,54.37,53.19,1,moderate,Arunachal Pradesh
30.61687,79.02898,3452.7,56.44,124.99,358.9,17.34,82.22,57.5,95.15,87.69,3,critical,Uttarakhand
25.2081,91.63043,1163.2,59.97,8.82,19.4,0.46,29.44,25.88,97.23,43.55,1,moderate,Meghalaya
26.90904,88.33314,2246.5,34.79,242.61,576.95,58.83,87.62,94.24,73.58,100.0,3,critical,West Bengal
27.04066,93.59922,782.5,34.28,8.71,9.35,0.51,40.16,29.17,56.8,25.15,0,low,Arunachal Pradesh
26.22055,91.64634,50.0,32.41,3.18,6.69,0.22,17.4,32.53,75.48,22.68,0,low,Assam
27.29486,88.8087,1591.8,49.4,42.77,106.39,2.95,46.11,38.89,87.46,47.19,1,moderate,Sikkim
27.03747,88.19415,2143.7,46.83,7.52,16.43,0.39,11.6,23.36,81.46,29.3,0,low,West Bengal
27.04854,93.5735,564.1,32.19,131.58,330.25,24.11,86.41,63.09,59.55,82.48,3,critical,Arunachal Pradesh
25.48294,91.8881,1946.0,43.72,204.74,584.72,51.22,96.38,81.06,81.32,100.0,3,critical,Meghalaya
26.92245,93.58946,787.8,41.24,24.82,99.26,1.8,42.87,46.32,47.1,37.44,0,low,Arunachal Pradesh
25.55002,94.09832,1081.0,41.85,88.29,229.2,18.3,92.92,84.95,79.85,79.24,2,high,Nagaland
30.72052,79.04135,3456.9,58.55,2.62,14.31,0.19,25.01,26.36,100.0,38.73,0,low,Uttarakhand
27.05904,93.58637,460.2,26.38,131.38,271.58,28.76,87.71,71.19,57.72,80.41,3,critical,Arunachal Pradesh
25.53485,91.83359,2113.3,43.5,143.39,387.42,27.42,76.84,89.34,85.42,89.91,3,critical,Meghalaya
31.15355,77.19096,2076.7,44.62,3.38,4.76,0.23,23.87,18.39,90.67,28.33,0,low,Himachal Pradesh
27.053,93.79547,1142.8,33.88,13.34,39.9,1.04,39.23,33.45,64.98,26.25,0,low,Arunachal Pradesh
25.37964,91.78562,1472.6,40.1,63.74,119.56,5.98,61.4,39.29,85.23,57.2,1,moderate,Meghalaya
31.00046,77.13708,2113.0,41.15,146.18,381.9,24.65,81.22,90.0,83.93,96.51,3,critical,Himachal Pradesh
11.71916,76.24346,768.5,42.95,288.62,695.28,52.74,99.0,94.23,90.7,100.0,3,critical,Kerala
30.81065,79.03944,3476.4,52.51,242.22,636.06,47.47,99.0,92.15,91.25,100.0,3,critical,Uttarakhand
25.756,94.00545,1591.8,55.53,23.91,26.53,1.17,35.08,21.94,76.79,41.68,1,moderate,Nagaland
23.58102,93.46831,1854.3,43.32,0.51,0.95,0.04,36.49,24.4,81.18,35.29,0,low,Mizoram
25.50745,94.08636,1513.5,52.24,172.84,477.5,40.1,84.44,62.87,80.55,100.0,3,critical,Nagaland
27.03752,93.7197,1065.2,34.84,3.45,9.03,0.15,15.34,26.9,67.65,24.25,0,low,Arunachal Pradesh
25.66927,91.79281,1992.9,41.92,4.63,4.93,0.25,43.39,45.0,83.61,34.71,0,low,Meghalaya
25.55422,91.80643,1854.3,46.76,128.46,319.19,13.34,81.71,89.19,95.39,81.88,3,critical,Meghalaya
31.11015,77.28524,2372.2,52.72,17.44,50.71,1.27,37.9,51.93,92.83,45.18,1,moderate,Himachal Pradesh
25.76067,93.96512,1221.5,45.14,156.68,397.37,19.57,72.95,90.0,67.89,91.11,3,critical,Nagaland
25.46057,91.82606,1923.9,32.96,6.1,10.85,0.38,18.69,23.77,81.07,19.43,0,low,Meghalaya
27.14332,93.66158,714.7,34.06,188.45,585.62,36.1,88.63,98.0,50.23,100.0,3,critical,Arunachal Pradesh
26.27935,91.79279,281.6,46.34,45.62,126.93,3.84,70.71,45.81,98.82,55.61,1,moderate,Assam
11.64882,76.20107,1022.8,29.12,26.02,95.64,2.52,49.76,42.48,93.11,36.68,0,low,Kerala
27.15729,88.15981,1884.5,47.84,61.83,108.88,4.07,60.58,40.73,83.86,51.0,1,moderate,West Bengal
26.1616,91.84189,82.4,23.34,242.35,599.0,117.03,99.0,87.08,76.94,100.0,3,critical,Assam
25.21208,91.71437,1362.2,41.69,3.68,42.74,0.26,27.84,27.56,91.94,35.59,0,low,Meghalaya
25.0188,94.08444,787.4,39.48,44.14,116.88,4.62,58.02,60.04,87.6,44.92,1,moderate,Manipur
27.0809,88.19761,2204.1,39.71,152.03,359.24,37.77,90.53,90.0,86.64,100.0,3,critical,West Bengal
25.46868,91.87558,1863.4,39.39,110.77,240.22,20.06,87.74,62.94,100.0,77.77,2,high,Meghalaya
27.12729,93.68438,708.3,43.88,37.92,135.91,2.92,48.48,70.0,58.62,45.3,1,moderate,Arunachal Pradesh
25.49951,91.77936,1927.3,50.6,57.89,114.38,8.4,56.24,48.13,84.97,62.77,2,high,Meghalaya
31.19971,77.23759,2175.0,69.33,12.64,12.94,0.99,30.29,29.21,73.76,45.45,1,moderate,Himachal Pradesh
25.67746,94.06106,1416.7,34.9,7.32,32.93,0.59,34.98,35.59,70.1,23.51,0,low,Nagaland
23.44569,93.44431,1845.9,40.43,26.54,37.55,1.34,34.47,20.5,87.39,30.65,0,low,Mizoram
11.80921,76.11951,936.1,50.16,65.14,258.37,10.67,72.19,71.74,83.74,74.63,2,high,Kerala
31.18764,77.15307,2464.0,45.47,182.07,409.22,21.67,82.0,55.0,85.14,98.39,3,critical,Himachal Pradesh
31.20756,77.2895,2380.8,41.91,195.77,536.25,74.81,94.42,91.0,95.69,100.0,3,critical,Himachal Pradesh
24.72197,93.81886,474.7,37.19,51.82,87.72,3.78,57.23,53.0,84.99,40.16,1,moderate,Manipur
11.67465,76.03906,781.3,60.78,4.17,15.42,0.26,14.64,32.62,96.19,37.72,0,low,Kerala
25.92616,91.68724,50.0,35.57,101.83,258.86,13.71,95.0,56.79,67.4,76.43,2,high,Assam
26.9874,88.21538,1823.8,41.1,143.65,302.88,16.86,86.47,77.7,71.67,88.09,3,critical,West Bengal
11.71521,76.1925,1090.1,47.89,152.55,318.51,18.31,77.44,79.44,94.62,85.46,3,critical,Kerala
11.70468,76.20735,1060.8,52.84,145.35,398.8,25.74,91.4,75.0,92.39,100.0,3,critical,Kerala
